Actual,Predicted
89,87.9513745814908
83,77.15749484801748
65,71.26992408430476
21,27.113143356459318
53,55.56973538107082
66,45.75711744154961
88,89.91389816939505
85,83.0450656117302
82,77.15749484801748
55,59.49478255687931
47,47.719641029453854
48,46.73837923550174
60,80.10128022987385
47,55.56973538107082
47,48.700902823405976
59,56.55099717502294
18,20.244310798794473
82,81.08254202382597
57,50.66342641131022
55,52.625949999214455
68,55.56973538107082
85,67.34487690849627
84,77.15749484801748
35,39.869546677836894
46,47.719641029453854
88,96.78273072705989
54,54.5884735871187
36,43.794593853645374
31,38.888284883884765
84,86.97011278753868
90,81.08254202382597
68,63.41982973268779
61,73.23244767220899
83,80.10128022987385
67,63.41982973268779
80,72.25118587825688
43,52.625949999214455
71,61.457306144783544
44,46.73837923550174
43,39.869546677836894
69,55.56973538107082
71,56.55099717502294
89,91.87642175729928
96,94.82020713915566
95,94.82020713915566
60,80.10128022987385
52,49.6821646173581
49,44.775855647597496
94,91.87642175729928
49,64.4010915266399
88,85.98885099358657
72,66.36361511454416
39,43.794593853645374
51,46.73837923550174
42,49.6821646173581
63,61.457306144783544
92,90.89515996334717
78,78.1387566419696
56,65.38235332059203
70,67.34487690849627
64,55.56973538107082
81,86.97011278753868
70,75.19497126011323
43,42.81333205969325
65,57.532258968975064
82,91.87642175729928
64,66.36361511454416
68,68.32613870244839
45,46.73837923550174
90,93.83894534520354
88,73.23244767220899
40,48.700902823405976
54,59.49478255687931
52,44.775855647597496
78,69.3074004964005
60,80.10128022987385
82,73.23244767220899
54,55.56973538107082
52,63.41982973268779
72,71.26992408430476
40,51.64468820526234
79,66.36361511454416
78,71.26992408430476
64,60.47604435083142
66,61.457306144783544
91,90.89515996334717
68,63.41982973268779
29,37.90702308993265
71,60.47604435083142
38,47.719641029453854
43,45.75711744154961
65,65.38235332059203
86,85.00758919963445
34,43.794593853645374
60,80.10128022987385
43,46.73837923550174
52,45.75711744154961
70,66.36361511454416
68,62.438567938735666
77,74.2137094661611
81,78.1387566419696
50,48.700902823405976
85,91.87642175729928
69,63.41982973268779
75,58.513520762927186
44,51.64468820526234
64,59.49478255687931
84,84.02632740568232
91,83.0450656117302
60,80.10128022987385
78,84.02632740568232
84,79.12001843592172
94,92.8576835512514
93,90.89515996334717
58,48.700902823405976
58,60.47604435083142
81,76.17623305406536
88,80.10128022987385
40,48.700902823405976
46,48.700902823405976
51,54.5884735871187
83,85.00758919963445
76,79.12001843592172
70,68.32613870244839
53,51.64468820526234
92,94.82020713915566
53,59.49478255687931
77,79.12001843592172
68,69.3074004964005
58,54.5884735871187
60,46.73837923550174
81,84.02632740568232
97,98.74525431496414
38,45.75711744154961
53,61.457306144783544
70,65.38235332059203
37,47.719641029453854
64,54.5884735871187
48,48.700902823405976
91,98.74525431496414
83,83.0450656117302
37,41.83207026574113
47,50.66342641131022
76,77.15749484801748
89,90.89515996334717
31,33.98197591412416
67,73.23244767220899
90,89.91389816939505
90,88.93263637544294
69,65.38235332059203
80,64.4010915266399
46,60.47604435083142
88,85.98885099358657
53,53.60721179316658
53,61.457306144783544
84,81.08254202382597
28,32.01945232621992
31,26.131881562507196
92,96.78273072705989
54,59.49478255687931
95,87.9513745814908
63,69.3074004964005
65,63.41982973268779
66,66.36361511454416
60,62.438567938735666
78,75.19497126011323
94,91.87642175729928
85,76.17623305406536
51,59.49478255687931
63,71.26992408430476
61,52.625949999214455
82,84.02632740568232
23,28.09440515041144
51,61.457306144783544
56,58.513520762927186
77,77.15749484801748
84,78.1387566419696
29,39.869546677836894
72,61.457306144783544
60,70.28866229035263
81,70.28866229035263
84,66.36361511454416
75,76.17623305406536
50,51.64468820526234
89,81.08254202382597
95,85.98885099358657
93,94.82020713915566
45,44.775855647597496
50,46.73837923550174
15,15.338001829033871
62,60.47604435083142
90,90.89515996334717
71,72.25118587825688
46,47.719641029453854
34,42.81333205969325
84,76.17623305406536
43,51.64468820526234
35,38.888284883884765
67,49.6821646173581
57,56.55099717502294
55,62.438567938735666
40,48.700902823405976
62,58.513520762927186
90,82.06380381777808
89,90.89515996334717
46,52.625949999214455
78,76.17623305406536
65,71.26992408430476
50,51.64468820526234
82,78.1387566419696
90,72.25118587825688
56,68.32613870244839
65,59.49478255687931
65,67.34487690849627
78,71.26992408430476
65,47.719641029453854
76,79.12001843592172
58,50.66342641131022
23,30.056928738315683
63,59.49478255687931
92,78.1387566419696
61,55.56973538107082
89,75.19497126011323
91,88.93263637544294
72,82.06380381777808
80,77.15749484801748
76,68.32613870244839
82,82.06380381777808
56,56.55099717502294
61,49.6821646173581
36,41.83207026574113
72,66.36361511454416
38,47.719641029453854
91,92.8576835512514
87,86.97011278753868
67,57.532258968975064
85,75.19497126011323
31,34.963237708076285
87,89.91389816939505
84,85.98885099358657
72,85.98885099358657
42,47.719641029453854
87,81.08254202382597
91,97.76399252101203
87,80.10128022987385
72,58.513520762927186
28,39.869546677836894
93,90.89515996334717
65,61.457306144783544
56,49.6821646173581
37,34.963237708076285
52,62.438567938735666
47,43.794593853645374
58,47.719641029453854
55,50.66342641131022
30,34.963237708076285
40,42.81333205969325
70,74.2137094661611
46,51.64468820526234
53,55.56973538107082
67,77.15749484801748
79,74.2137094661611
82,82.06380381777808
91,91.87642175729928
69,73.23244767220899
85,92.8576835512514
73,73.23244767220899
48,48.700902823405976
39,39.869546677836894
83,85.00758919963445
57,64.4010915266399
53,49.6821646173581
64,70.28866229035263
52,40.85080847178901
69,62.438567938735666
94,97.76399252101203
32,40.85080847178901
25,29.07566694436356
43,36.92576129598053
86,94.82020713915566
56,58.513520762927186
84,85.00758919963445
51,59.49478255687931
76,70.28866229035263
70,77.15749484801748
88,90.89515996334717
60,80.10128022987385
82,86.97011278753868
81,87.9513745814908
24,24.169357974602956
71,58.513520762927186
82,65.38235332059203
85,84.02632740568232
8,13.375478241129628
48,47.719641029453854
89,87.9513745814908
70,75.19497126011323
40,35.94449950202841
65,64.4010915266399
49,51.64468820526234
79,74.2137094661611
69,75.19497126011323
74,82.06380381777808
57,48.700902823405976
72,49.6821646173581
74,78.1387566419696
55,56.55099717502294
88,91.87642175729928
49,52.625949999214455
63,57.532258968975064
63,66.36361511454416
51,44.775855647597496
8,7.487907477416904
29,24.169357974602956
14,19.263049004842355
63,69.3074004964005
63,76.17623305406536
65,62.438567938735666
86,80.10128022987385
72,73.23244767220899
46,36.92576129598053
53,49.6821646173581
69,67.34487690849627
84,88.93263637544294
81,93.83894534520354
46,51.64468820526234
67,74.2137094661611
82,84.02632740568232
32,37.90702308993265
60,69.3074004964005
70,66.36361511454416
60,80.10128022987385
84,90.89515996334717
68,61.457306144783544
91,92.8576835512514
65,49.6821646173581
81,85.98885099358657
80,83.0450656117302
57,60.47604435083142
77,80.10128022987385
65,71.26992408430476
62,56.55099717502294
34,46.73837923550174
43,44.775855647597496
47,58.513520762927186
36,42.81333205969325
78,85.00758919963445
87,93.83894534520354
74,74.2137094661611
75,73.23244767220899
43,53.60721179316658
68,65.38235332059203
54,55.56973538107082
54,59.49478255687931
87,91.87642175729928
55,64.4010915266399
64,55.56973538107082
68,77.15749484801748
56,45.75711744154961
60,67.34487690849627
77,73.23244767220899
50,51.64468820526234
51,54.5884735871187
81,80.10128022987385
58,57.532258968975064
45,50.66342641131022
64,76.17623305406536
39,40.85080847178901
76,82.06380381777808
68,64.4010915266399
82,82.06380381777808
84,83.0450656117302
84,85.98885099358657
39,52.625949999214455
32,35.94449950202841
95,89.91389816939505
60,59.49478255687931
58,55.56973538107082
92,91.87642175729928
51,60.47604435083142
92,93.83894534520354
80,73.23244767220899
60,80.10128022987385
94,85.00758919963445
40,49.6821646173581
54,52.625949999214455
85,84.02632740568232
68,59.49478255687931
72,74.2137094661611
80,67.34487690849627
69,58.513520762927186
84,74.2137094661611
64,61.457306144783544
72,77.15749484801748
56,60.47604435083142
70,68.32613870244839
85,86.97011278753868
46,49.6821646173581
62,73.23244767220899
75,68.32613870244839
77,73.23244767220899
68,61.457306144783544
98,94.82020713915566
65,66.36361511454416
60,80.10128022987385
73,73.23244767220899
88,84.02632740568232
57,52.625949999214455
73,68.32613870244839
48,58.513520762927186
71,72.25118587825688
95,89.91389816939505
22,26.131881562507196
83,85.98885099358657
82,85.98885099358657
82,87.9513745814908
52,56.55099717502294
85,95.80146893310777
30,42.81333205969325
73,61.457306144783544
52,58.513520762927186
73,74.2137094661611
67,74.2137094661611
70,76.17623305406536
76,66.36361511454416
88,87.9513745814908
71,69.3074004964005
86,76.17623305406536
72,74.2137094661611
85,84.02632740568232
71,67.34487690849627
47,50.66342641131022
78,82.06380381777808
45,57.532258968975064
73,74.2137094661611
45,48.700902823405976
46,52.625949999214455
83,84.02632740568232
69,51.64468820526234
65,70.28866229035263
53,54.5884735871187
89,78.1387566419696
76,70.28866229035263
77,69.3074004964005
49,50.66342641131022
59,47.719641029453854
70,62.438567938735666
83,85.98885099358657
68,77.15749484801748
52,51.64468820526234
87,85.98885099358657
55,49.6821646173581
93,82.06380381777808
86,76.17623305406536
20,24.169357974602956
68,69.3074004964005
86,92.8576835512514
59,72.25118587825688
57,60.47604435083142
82,92.8576835512514
24,37.90702308993265
35,43.794593853645374
89,85.98885099358657
91,98.74525431496414
49,51.64468820526234
58,60.47604435083142
63,69.3074004964005
55,64.4010915266399
78,72.25118587825688
58,51.64468820526234
40,47.719641029453854
79,79.12001843592172
61,76.17623305406536
85,87.9513745814908
70,66.36361511454416
93,88.93263637544294
43,50.66342641131022
78,72.25118587825688
82,76.17623305406536
37,45.75711744154961
44,43.794593853645374
70,66.36361511454416
60,80.10128022987385
21,30.056928738315683
79,77.15749484801748
60,58.513520762927186
72,59.49478255687931
34,41.83207026574113
63,75.19497126011323
87,92.8576835512514
38,43.794593853645374
76,78.1387566419696
49,53.60721179316658
48,51.64468820526234
61,61.457306144783544
89,97.76399252101203
85,59.49478255687931
87,74.2137094661611
40,50.66342641131022
55,55.56973538107082
48,49.6821646173581
28,33.98197591412416
84,65.38235332059203
89,91.87642175729928
62,63.41982973268779
93,86.97011278753868
60,80.10128022987385
78,65.38235332059203
37,45.75711744154961
49,51.64468820526234
50,50.66342641131022
95,90.89515996334717
45,47.719641029453854
43,54.5884735871187
70,68.32613870244839
98,87.9513745814908
60,80.10128022987385
91,84.02632740568232
74,75.19497126011323
82,80.10128022987385
57,58.513520762927186
96,96.78273072705989
84,81.08254202382597
49,44.775855647597496
65,59.49478255687931
90,64.4010915266399
59,53.60721179316658
46,46.73837923550174
30,37.90702308993265
49,51.64468820526234
71,58.513520762927186
76,77.15749484801748
69,76.17623305406536
87,92.8576835512514
84,82.06380381777808
39,45.75711744154961
82,90.89515996334717
45,53.60721179316658
96,94.82020713915566
60,57.532258968975064
48,52.625949999214455
60,80.10128022987385
47,48.700902823405976
44,45.75711744154961
51,57.532258968975064
34,37.90702308993265
51,63.41982973268779
91,86.97011278753868
94,96.78273072705989
68,57.532258968975064
84,73.23244767220899
70,76.17623305406536
86,93.83894534520354
58,57.532258968975064
